對獎日期,開獎號碼,預測開獎號碼範圍,對中的號碼數量,對中的號碼
['2023/1/23'],[ 4 12 13 14 22],"[20, 2, 14, 8, 39]",1,{14}
['2023/1/24'],[ 6  8 16 19 31],"[20, 2, 14, 8, 39]",1,{8}
['2023/1/25'],[ 1  5 15 19 20],"[20, 2, 14, 8, 39]",1,{20}
['2023/1/26'],[ 6 10 12 33 36],"[20, 2, 14, 8, 39]",0,
['2023/1/27'],[ 2 16 19 24 27],"[20, 2, 14, 8, 39]",1,{2}
['2023/1/28'],[ 9 18 29 32 38],"[20, 2, 14, 8, 39]",0,
['2023/1/30'],[ 8 17 18 25 36],"[20, 2, 14, 8, 39]",1,{8}
['2023/1/31'],[ 2  3  6 23 38],"[20, 2, 14, 8, 39]",1,{2}
['2023/2/1'],[16 19 23 36 38],"[20, 2, 14, 8, 39]",0,
['2023/2/2'],[11 12 27 30 38],"[20, 2, 14, 8, 39]",0,
['2023/2/3'],[ 1  7 19 21 31],"[20, 2, 14, 8, 39]",0,
['2023/2/4'],[13 15 18 22 24],"[20, 2, 14, 8, 39]",0,
['2023/2/6'],[ 3 15 16 28 31],"[20, 2, 14, 8, 39]",0,
['2023/2/7'],[ 1 13 25 26 27],"[20, 2, 14, 8, 39]",0,
['2023/2/8'],[13 15 17 28 37],"[20, 2, 14, 8, 39]",0,
['2023/2/9'],[22 32 35 38 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/2/10'],[ 4 17 25 26 34],"[20, 2, 14, 8, 39]",0,
['2023/2/11'],[ 7 27 30 31 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/2/13'],[ 5  6 16 31 34],"[20, 2, 14, 8, 39]",0,
['2023/2/14'],[ 9 12 16 28 37],"[20, 2, 14, 8, 39]",0,
['2023/2/15'],[ 4 23 24 32 37],"[20, 2, 14, 8, 39]",0,
['2023/2/16'],[ 5 17 25 35 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/2/17'],[ 9 22 25 27 31],"[20, 2, 14, 8, 39]",0,
['2023/2/18'],[ 8 12 18 20 32],"[20, 2, 14, 8, 39]",2,"{8, 20}"
['2023/2/20'],[14 24 30 32 38],"[20, 2, 14, 8, 39]",1,{14}
['2023/2/21'],[ 2 17 25 29 37],"[20, 2, 14, 8, 39]",1,{2}
['2023/2/22'],[ 2 11 16 17 37],"[20, 2, 14, 8, 39]",1,{2}
['2023/2/23'],[ 7 11 13 17 27],"[20, 2, 14, 8, 39]",0,
['2023/2/24'],[ 8 11 12 16 30],"[20, 2, 14, 8, 39]",1,{8}
['2023/2/25'],[ 4  6 27 38 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/2/27'],[ 5 21 31 33 38],"[20, 2, 14, 8, 39]",0,
['2023/2/28'],[ 6  8 23 27 33],"[20, 2, 14, 8, 39]",1,{8}
['2023/3/1'],[26 30 32 36 37],"[20, 2, 14, 8, 39]",0,
['2023/3/2'],[ 1  4  9 24 37],"[20, 2, 14, 8, 39]",0,
['2023/3/3'],[ 8 16 17 34 35],"[20, 2, 14, 8, 39]",1,{8}
['2023/3/4'],[ 4  9 25 32 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/3/6'],[ 1  8 19 21 37],"[20, 2, 14, 8, 39]",1,{8}
['2023/3/7'],[ 5  9 10 17 19],"[20, 2, 14, 8, 39]",0,
['2023/3/8'],[15 19 22 24 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/3/9'],[11 26 30 38 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/3/10'],[ 8 15 33 35 39],"[20, 2, 14, 8, 39]",2,"{8, 39}"
['2023/3/11'],[ 4  7 14 22 24],"[20, 2, 14, 8, 39]",1,{14}
['2023/3/13'],[ 2 10 23 30 35],"[20, 2, 14, 8, 39]",1,{2}
['2023/3/14'],[15 18 22 24 30],"[20, 2, 14, 8, 39]",0,
['2023/3/15'],[ 9 15 25 26 33],"[20, 2, 14, 8, 39]",0,
['2023/3/16'],[10 21 25 37 38],"[20, 2, 14, 8, 39]",0,
['2023/3/17'],[ 5 11 17 27 32],"[20, 2, 14, 8, 39]",0,
['2023/3/18'],[ 3  7 22 30 37],"[20, 2, 14, 8, 39]",0,
['2023/3/20'],[ 5 10 18 20 37],"[20, 2, 14, 8, 39]",1,{20}
['2023/3/21'],[ 3 12 16 22 38],"[20, 2, 14, 8, 39]",0,
['2023/3/22'],[ 2  5 17 27 37],"[20, 2, 14, 8, 39]",1,{2}
['2023/3/23'],[ 5 12 33 36 38],"[20, 2, 14, 8, 39]",0,
['2023/3/24'],[ 8 19 27 34 37],"[20, 2, 14, 8, 39]",1,{8}
['2023/3/25'],[ 6 10 24 33 35],"[20, 2, 14, 8, 39]",0,
['2023/3/27'],[ 6 10 11 32 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/3/28'],[ 2  5  9 10 32],"[20, 2, 14, 8, 39]",1,{2}
['2023/3/29'],[16 32 36 37 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/3/30'],[ 7 13 18 25 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/3/31'],[ 2 21 26 27 35],"[20, 2, 14, 8, 39]",1,{2}
['2023/4/1'],[ 9 10 16 21 26],"[20, 2, 14, 8, 39]",0,
['2023/4/3'],[ 6  7 22 23 33],"[20, 2, 14, 8, 39]",0,
['2023/4/4'],[ 2 13 27 31 38],"[20, 2, 14, 8, 39]",1,{2}
['2023/4/5'],[ 3  6 21 31 38],"[20, 2, 14, 8, 39]",0,
['2023/4/6'],[ 9 11 24 37 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/4/7'],[10 16 31 36 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/4/8'],[ 8 18 20 27 31],"[20, 2, 14, 8, 39]",2,"{8, 20}"
['2023/4/10'],[ 6 25 30 34 36],"[20, 2, 14, 8, 39]",0,
['2023/4/11'],[ 1  5  6 37 38],"[20, 2, 14, 8, 39]",0,
['2023/4/12'],[ 4 10 11 17 38],"[20, 2, 14, 8, 39]",0,
['2023/4/13'],[13 14 18 26 29],"[20, 2, 14, 8, 39]",1,{14}
['2023/4/14'],[ 3  5 17 31 36],"[20, 2, 14, 8, 39]",0,
['2023/4/15'],[ 1  9 17 31 37],"[20, 2, 14, 8, 39]",0,
['2023/4/17'],[ 4  9 16 32 33],"[20, 2, 14, 8, 39]",0,
['2023/4/18'],[11 17 21 31 33],"[20, 2, 14, 8, 39]",0,
['2023/4/19'],[15 20 33 34 39],"[20, 2, 14, 8, 39]",2,"{20, 39}"
['2023/4/20'],[ 4 19 22 29 37],"[20, 2, 14, 8, 39]",0,
['2023/4/21'],[ 2  7 26 28 32],"[20, 2, 14, 8, 39]",1,{2}
['2023/4/22'],[10 14 21 27 29],"[20, 2, 14, 8, 39]",1,{14}
['2023/4/24'],[ 1 10 16 21 24],"[20, 2, 14, 8, 39]",0,
['2023/4/25'],[ 1  5 12 34 36],"[20, 2, 14, 8, 39]",0,
['2023/4/26'],[ 2 20 21 29 33],"[20, 2, 14, 8, 39]",2,"{2, 20}"
['2023/4/27'],[ 3 13 22 32 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/4/28'],[ 7 10 11 36 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/4/29'],[ 6  8 22 32 38],"[20, 2, 14, 8, 39]",1,{8}
['2023/5/1'],[10 14 20 28 31],"[20, 2, 14, 8, 39]",2,"{20, 14}"
['2023/5/2'],[ 1  3  5 27 29],"[20, 2, 14, 8, 39]",0,
['2023/5/3'],[ 5  7 26 34 35],"[20, 2, 14, 8, 39]",0,
['2023/5/4'],[14 23 25 26 34],"[20, 2, 14, 8, 39]",1,{14}
['2023/5/5'],[ 1  7 24 30 32],"[20, 2, 14, 8, 39]",0,
['2023/5/6'],[ 4  5 26 28 32],"[20, 2, 14, 8, 39]",0,
['2023/5/8'],[ 3  7 27 29 34],"[20, 2, 14, 8, 39]",0,
['2023/5/9'],[ 2  4 13 23 36],"[20, 2, 14, 8, 39]",1,{2}
['2023/5/10'],[11 12 25 31 37],"[20, 2, 14, 8, 39]",0,
['2023/5/11'],[ 4  5  9 27 34],"[20, 2, 14, 8, 39]",0,
['2023/5/12'],[14 20 21 23 25],"[20, 2, 14, 8, 39]",2,"{20, 14}"
['2023/5/13'],[ 3 12 15 27 35],"[20, 2, 14, 8, 39]",0,
['2023/5/15'],[ 5  6  7  8 24],"[20, 2, 14, 8, 39]",1,{8}
['2023/5/16'],[13 25 27 36 38],"[20, 2, 14, 8, 39]",0,
['2023/5/17'],[ 5 11 14 30 38],"[20, 2, 14, 8, 39]",1,{14}
['2023/5/18'],[ 8 20 32 34 36],"[20, 2, 14, 8, 39]",2,"{8, 20}"
['2023/5/19'],[16 27 33 34 36],"[20, 2, 14, 8, 39]",0,
['2023/5/20'],[ 1 10 24 28 34],"[20, 2, 14, 8, 39]",0,
['2023/5/22'],[10 15 25 31 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/5/23'],[10 14 34 35 38],"[20, 2, 14, 8, 39]",1,{14}
['2023/5/24'],[ 8 10 16 21 34],"[20, 2, 14, 8, 39]",1,{8}
['2023/5/25'],[14 16 18 20 33],"[20, 2, 14, 8, 39]",2,"{20, 14}"
['2023/5/26'],[ 6  7 13 22 29],"[20, 2, 14, 8, 39]",0,
['2023/5/27'],[ 1 18 24 25 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/5/29'],[ 1 10 14 27 37],"[20, 2, 14, 8, 39]",1,{14}
['2023/5/30'],[ 5 12 15 20 21],"[20, 2, 14, 8, 39]",1,{20}
['2023/5/31'],[ 5  6  7 34 36],"[20, 2, 14, 8, 39]",0,
['2023/6/1'],[ 8 18 25 27 34],"[20, 2, 14, 8, 39]",1,{8}
['2023/6/2'],[ 4  8  9 22 37],"[20, 2, 14, 8, 39]",1,{8}
['2023/6/3'],[ 3  7 13 23 34],"[20, 2, 14, 8, 39]",0,
['2023/6/5'],[ 1  5 16 20 29],"[20, 2, 14, 8, 39]",1,{20}
['2023/6/6'],[11 18 26 29 37],"[20, 2, 14, 8, 39]",0,
['2023/6/7'],[ 3  7  8 11 29],"[20, 2, 14, 8, 39]",1,{8}
['2023/6/8'],[ 1 12 15 23 38],"[20, 2, 14, 8, 39]",0,
['2023/6/9'],[ 2 13 15 17 29],"[20, 2, 14, 8, 39]",1,{2}
['2023/6/10'],[ 1  8  9 19 28],"[20, 2, 14, 8, 39]",1,{8}
['2023/6/12'],[ 8 13 19 22 26],"[20, 2, 14, 8, 39]",1,{8}
['2023/6/13'],[24 29 34 36 37],"[20, 2, 14, 8, 39]",0,
['2023/6/14'],[ 1  6 21 32 34],"[20, 2, 14, 8, 39]",0,
['2023/6/15'],[ 2 11 15 18 21],"[20, 2, 14, 8, 39]",1,{2}
['2023/6/16'],[ 9 12 24 28 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/6/17'],[ 2  9 20 29 36],"[20, 2, 14, 8, 39]",2,"{2, 20}"
['2023/6/19'],[ 1 13 33 36 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/6/20'],[11 25 27 34 37],"[20, 2, 14, 8, 39]",0,
['2023/6/21'],[ 2  9 23 30 38],"[20, 2, 14, 8, 39]",1,{2}
['2023/6/22'],[ 6 10 33 34 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/6/23'],[11 13 20 24 30],"[20, 2, 14, 8, 39]",1,{20}
['2023/6/24'],[ 7 10 13 14 22],"[20, 2, 14, 8, 39]",1,{14}
['2023/6/26'],[ 5 14 15 20 26],"[20, 2, 14, 8, 39]",2,"{20, 14}"
['2023/6/27'],[ 4 12 14 28 39],"[20, 2, 14, 8, 39]",2,"{14, 39}"
['2023/6/28'],[ 5  8 21 32 33],"[20, 2, 14, 8, 39]",1,{8}
['2023/6/29'],[ 2 10 14 17 27],"[20, 2, 14, 8, 39]",2,"{2, 14}"
['2023/6/30'],[ 3 11 20 30 36],"[20, 2, 14, 8, 39]",1,{20}
['2023/7/1'],[ 7  8 12 22 39],"[20, 2, 14, 8, 39]",2,"{8, 39}"
['2023/7/3'],[13 28 33 34 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/7/4'],[14 26 27 29 35],"[20, 2, 14, 8, 39]",1,{14}
['2023/7/5'],[ 5  7  8 25 30],"[20, 2, 14, 8, 39]",1,{8}
['2023/7/6'],[ 2 14 17 21 33],"[20, 2, 14, 8, 39]",2,"{2, 14}"
['2023/7/7'],[12 16 25 28 30],"[20, 2, 14, 8, 39]",0,
['2023/7/8'],[ 1  4 18 24 33],"[20, 2, 14, 8, 39]",0,
['2023/7/10'],[ 1  4 15 19 37],"[20, 2, 14, 8, 39]",0,
['2023/7/11'],[24 25 35 36 38],"[20, 2, 14, 8, 39]",0,
['2023/7/12'],[ 1  2  9 10 32],"[20, 2, 14, 8, 39]",1,{2}
['2023/7/13'],[ 4  6 10 19 32],"[20, 2, 14, 8, 39]",0,
['2023/7/14'],[12 14 20 25 37],"[20, 2, 14, 8, 39]",2,"{20, 14}"
['2023/7/15'],[ 8 16 19 21 22],"[20, 2, 14, 8, 39]",1,{8}
['2023/7/17'],[ 1 18 22 29 30],"[20, 2, 14, 8, 39]",0,
['2023/7/18'],[12 15 23 29 38],"[20, 2, 14, 8, 39]",0,
['2023/7/19'],[ 2 12 20 22 35],"[20, 2, 14, 8, 39]",2,"{2, 20}"
['2023/7/20'],[13 18 20 23 31],"[20, 2, 14, 8, 39]",1,{20}
['2023/7/21'],[ 9 26 27 31 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/7/22'],[ 4  9 15 24 32],"[20, 2, 14, 8, 39]",0,
['2023/7/24'],[ 2 13 31 34 37],"[20, 2, 14, 8, 39]",1,{2}
['2023/7/25'],[15 18 19 26 32],"[20, 2, 14, 8, 39]",0,
['2023/7/26'],[ 6 13 33 37 38],"[20, 2, 14, 8, 39]",0,
['2023/7/27'],[10 13 18 37 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/7/28'],[ 1  7 13 20 26],"[20, 2, 14, 8, 39]",1,{20}
['2023/7/29'],[15 18 20 30 37],"[20, 2, 14, 8, 39]",1,{20}
['2023/7/31'],[ 3 13 19 21 35],"[20, 2, 14, 8, 39]",0,
['2023/8/1'],[ 1  3 10 15 30],"[20, 2, 14, 8, 39]",0,
['2023/8/2'],[ 3 10 11 25 29],"[20, 2, 14, 8, 39]",0,
['2023/8/3'],[ 3  9 12 30 33],"[20, 2, 14, 8, 39]",0,
['2023/8/4'],[ 7 16 20 35 38],"[20, 2, 14, 8, 39]",1,{20}
['2023/8/5'],[ 4  9 10 15 34],"[20, 2, 14, 8, 39]",0,
['2023/8/7'],[ 8 14 29 32 34],"[20, 2, 14, 8, 39]",2,"{8, 14}"
['2023/8/8'],[ 7 10 19 28 29],"[20, 2, 14, 8, 39]",0,
['2023/8/9'],[ 3 12 15 30 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/8/10'],[ 1 13 14 30 38],"[20, 2, 14, 8, 39]",1,{14}
['2023/8/11'],[ 6 23 24 38 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/8/12'],[ 8 23 27 31 32],"[20, 2, 14, 8, 39]",1,{8}
['2023/8/14'],[17 18 26 28 33],"[20, 2, 14, 8, 39]",0,
['2023/8/15'],[14 23 26 33 37],"[20, 2, 14, 8, 39]",1,{14}
['2023/8/16'],[ 2  7  9 19 28],"[20, 2, 14, 8, 39]",1,{2}
['2023/8/17'],[ 4 15 18 27 34],"[20, 2, 14, 8, 39]",0,
['2023/8/18'],[ 6 14 23 34 38],"[20, 2, 14, 8, 39]",1,{14}
['2023/8/19'],[ 9 14 15 23 28],"[20, 2, 14, 8, 39]",1,{14}
['2023/8/21'],[ 6  7 24 25 36],"[20, 2, 14, 8, 39]",0,
['2023/8/22'],[ 9 11 12 27 36],"[20, 2, 14, 8, 39]",0,
['2023/8/23'],[ 2  7 19 23 28],"[20, 2, 14, 8, 39]",1,{2}
['2023/8/24'],[ 5 14 23 29 34],"[20, 2, 14, 8, 39]",1,{14}
['2023/8/25'],[ 5 11 23 30 32],"[20, 2, 14, 8, 39]",0,
['2023/8/26'],[ 6  7  9 24 27],"[20, 2, 14, 8, 39]",0,
['2023/8/28'],[ 1 13 17 26 31],"[20, 2, 14, 8, 39]",0,
['2023/8/29'],[ 2  4 10 13 37],"[20, 2, 14, 8, 39]",1,{2}
['2023/8/30'],[13 16 33 35 36],"[20, 2, 14, 8, 39]",0,
['2023/8/31'],[11 14 19 30 39],"[20, 2, 14, 8, 39]",2,"{14, 39}"
['2023/9/1'],[ 1 17 19 31 34],"[20, 2, 14, 8, 39]",0,
['2023/9/2'],[11 15 22 25 34],"[20, 2, 14, 8, 39]",0,
['2023/9/4'],[ 6 17 18 20 37],"[20, 2, 14, 8, 39]",1,{20}
['2023/9/5'],[12 16 20 21 34],"[20, 2, 14, 8, 39]",1,{20}
['2023/9/6'],[ 4 10 23 28 29],"[20, 2, 14, 8, 39]",0,
['2023/9/7'],[10 24 27 36 37],"[20, 2, 14, 8, 39]",0,
['2023/9/8'],[ 6  8 14 23 31],"[20, 2, 14, 8, 39]",2,"{8, 14}"
['2023/9/9'],[11 13 31 35 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/9/11'],[ 6 12 31 33 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/9/12'],[ 2 16 17 21 31],"[20, 2, 14, 8, 39]",1,{2}
['2023/9/13'],[ 3  9 18 21 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/9/14'],[ 5  8 10 17 28],"[20, 2, 14, 8, 39]",1,{8}
['2023/9/15'],[ 1  9 12 18 20],"[20, 2, 14, 8, 39]",1,{20}
['2023/9/16'],[ 4 14 23 25 38],"[20, 2, 14, 8, 39]",1,{14}
['2023/9/18'],[ 3 14 21 23 36],"[20, 2, 14, 8, 39]",1,{14}
['2023/9/19'],[10 24 26 36 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/9/20'],[ 6 11 17 20 21],"[20, 2, 14, 8, 39]",1,{20}
['2023/9/21'],[ 1  4 16 25 37],"[20, 2, 14, 8, 39]",0,
['2023/9/22'],[ 1 12 18 26 32],"[20, 2, 14, 8, 39]",0,
['2023/9/23'],[20 26 32 35 39],"[20, 2, 14, 8, 39]",2,"{20, 39}"
['2023/9/25'],[ 4  6 10 25 38],"[20, 2, 14, 8, 39]",0,
['2023/9/26'],[ 1  3  5 28 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/9/27'],[14 15 19 24 34],"[20, 2, 14, 8, 39]",1,{14}
['2023/9/28'],[ 4 11 14 17 19],"[20, 2, 14, 8, 39]",1,{14}
['2023/9/29'],[10 12 27 30 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/9/30'],[ 3 14 19 20 21],"[20, 2, 14, 8, 39]",2,"{20, 14}"
['2023/10/2'],[ 1  2  8 13 37],"[20, 2, 14, 8, 39]",2,"{8, 2}"
['2023/10/3'],[ 1  2 12 13 30],"[20, 2, 14, 8, 39]",1,{2}
['2023/10/4'],[ 9 19 21 33 38],"[20, 2, 14, 8, 39]",0,
['2023/10/5'],[ 9 12 18 26 37],"[20, 2, 14, 8, 39]",0,
['2023/10/6'],[ 3  4 19 26 29],"[20, 2, 14, 8, 39]",0,
['2023/10/7'],[ 3 18 26 34 35],"[20, 2, 14, 8, 39]",0,
['2023/10/9'],[ 8 13 16 23 29],"[20, 2, 14, 8, 39]",1,{8}
['2023/10/10'],[ 3  5  8 18 34],"[20, 2, 14, 8, 39]",1,{8}
['2023/10/11'],[29 31 32 35 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/10/12'],[24 27 33 38 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/10/13'],[ 2  4  5 18 22],"[20, 2, 14, 8, 39]",1,{2}
['2023/10/14'],[ 1  4  8 16 26],"[20, 2, 14, 8, 39]",1,{8}
['2023/10/16'],[ 3  9 10 18 31],"[20, 2, 14, 8, 39]",0,
['2023/10/17'],[ 6 10 13 14 38],"[20, 2, 14, 8, 39]",1,{14}
['2023/10/18'],[ 2  3 11 27 28],"[20, 2, 14, 8, 39]",1,{2}
['2023/10/19'],[ 6  7  9 11 26],"[20, 2, 14, 8, 39]",0,
['2023/10/20'],[ 8 10 22 23 36],"[20, 2, 14, 8, 39]",1,{8}
['2023/10/21'],[ 4 16 22 30 34],"[20, 2, 14, 8, 39]",0,
['2023/10/23'],[ 1  4 15 29 35],"[20, 2, 14, 8, 39]",0,
['2023/10/24'],[ 3 28 33 36 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/10/25'],[ 5 13 19 33 38],"[20, 2, 14, 8, 39]",0,
['2023/10/26'],[10 15 16 26 37],"[20, 2, 14, 8, 39]",0,
['2023/10/27'],[ 1  3  5  9 25],"[20, 2, 14, 8, 39]",0,
['2023/10/28'],[ 1  5 10 31 36],"[20, 2, 14, 8, 39]",0,
['2023/10/30'],[15 22 27 30 38],"[20, 2, 14, 8, 39]",0,
['2023/10/31'],[ 3  9 29 36 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/11/1'],[11 23 26 33 35],"[20, 2, 14, 8, 39]",0,
['2023/11/2'],[ 3  6  7 33 37],"[20, 2, 14, 8, 39]",0,
['2023/11/3'],[ 4 16 17 18 19],"[20, 2, 14, 8, 39]",0,
['2023/11/4'],[ 5 12 24 27 37],"[20, 2, 14, 8, 39]",0,
['2023/11/6'],[ 4  5 26 37 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/11/7'],[ 3  4 17 25 35],"[20, 2, 14, 8, 39]",0,
['2023/11/8'],[ 3 19 23 27 31],"[20, 2, 14, 8, 39]",0,
['2023/11/9'],[ 2 12 30 35 36],"[20, 2, 14, 8, 39]",1,{2}
['2023/11/10'],[ 6 19 25 37 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/11/11'],[17 31 33 34 35],"[20, 2, 14, 8, 39]",0,
['2023/11/13'],[13 17 36 37 38],"[20, 2, 14, 8, 39]",0,
['2023/11/14'],[ 1 14 19 27 37],"[20, 2, 14, 8, 39]",1,{14}
['2023/11/15'],[ 1 21 24 27 38],"[20, 2, 14, 8, 39]",0,
['2023/11/16'],[ 1  2  6 13 18],"[20, 2, 14, 8, 39]",1,{2}
['2023/11/17'],[12 20 21 25 30],"[20, 2, 14, 8, 39]",1,{20}
['2023/11/18'],[ 2 17 22 30 36],"[20, 2, 14, 8, 39]",1,{2}
['2023/11/20'],[ 8 16 19 21 37],"[20, 2, 14, 8, 39]",1,{8}
['2023/11/21'],[24 26 28 37 39],"[20, 2, 14, 8, 39]",1,{39}
['2023/11/22'],[ 2 25 28 32 34],"[20, 2, 14, 8, 39]",1,{2}
['2023/11/23'],[ 3  8 13 17 37],"[20, 2, 14, 8, 39]",1,{8}
['2023/11/24'],[ 9 15 27 37 38],"[20, 2, 14, 8, 39]",0,
['2023/11/25'],[ 4 11 16 20 22],"[20, 2, 14, 8, 39]",1,{20}
['2023/11/27'],[ 2  5 22 32 35],"[20, 2, 14, 8, 39]",1,{2}
['2023/11/28'],[15 17 28 35 38],"[20, 2, 14, 8, 39]",0,
['2023/11/29'],[ 9 11 14 30 35],"[20, 2, 14, 8, 39]",1,{14}
['2023/11/30'],[ 4 12 20 22 34],"[20, 2, 14, 8, 39]",1,{20}
['2023/12/1'],[ 4  9 15 18 29],"[20, 2, 14, 8, 39]",0,
['2023/12/2'],[22 23 31 33 36],"[20, 2, 14, 8, 39]",0,
['2023/12/4'],[11 12 16 22 29],"[20, 2, 14, 8, 39]",0,
['2023/12/5'],[ 1  7 11 14 29],"[20, 2, 14, 8, 39]",1,{14}
['2023/12/6'],[ 4 20 23 32 38],"[20, 2, 14, 8, 39]",1,{20}
['2023/12/7'],[ 3  6  7 11 22],"[20, 2, 14, 8, 39]",0,
['2023/12/8'],[ 3  5 11 16 23],"[20, 2, 14, 8, 39]",0,
['2023/12/9'],[ 7  8 19 20 31],"[20, 2, 14, 8, 39]",2,"{8, 20}"
['2023/12/11'],[ 2  5 13 25 33],"[20, 2, 14, 8, 39]",1,{2}
['2023/12/12'],[ 5 10 22 32 38],"[20, 2, 14, 8, 39]",0,
['2023/12/13'],[ 5  6  7 20 22],"[20, 2, 14, 8, 39]",1,{20}
['2023/12/14'],[ 6  8 13 35 36],"[20, 2, 14, 8, 39]",1,{8}
['2023/12/15'],[ 6  7 14 30 35],"[20, 2, 14, 8, 39]",1,{14}
['2023/12/16'],[ 8 14 16 32 38],"[20, 2, 14, 8, 39]",2,"{8, 14}"
['2023/12/18'],[10 11 14 26 32],"[20, 2, 14, 8, 39]",1,{14}
['2023/12/19'],[ 2 16 17 26 33],"[20, 2, 14, 8, 39]",1,{2}
['2023/12/20'],[19 21 26 31 37],"[20, 2, 14, 8, 39]",0,
['2023/12/21'],[ 3  4  5  9 10],"[20, 2, 14, 8, 39]",0,
['2023/12/22'],[ 6 11 24 32 37],"[20, 2, 14, 8, 39]",0,
['2023/12/23'],[13 17 21 25 28],"[20, 2, 14, 8, 39]",0,
['2023/12/25'],[ 2 19 29 30 39],"[20, 2, 14, 8, 39]",2,"{2, 39}"
['2023/12/26'],[11 18 23 27 37],"[20, 2, 14, 8, 39]",0,
['2023/12/27'],[10 21 33 35 38],"[20, 2, 14, 8, 39]",0,
['2023/12/28'],[18 20 28 30 37],"[20, 2, 14, 8, 39]",1,{20}
['2023/12/29'],[ 9 14 22 27 39],"[20, 2, 14, 8, 39]",2,"{14, 39}"
['2023/12/30'],[ 4 11 17 20 32],"[20, 2, 14, 8, 39]",1,{20}
['2024/1/1'],[ 3  9 27 30 33],"[20, 2, 14, 8, 39]",0,
['2024/1/2'],[21 22 25 30 37],"[20, 2, 14, 8, 39]",0,
['2024/1/3'],[ 1  5 21 32 37],"[20, 2, 14, 8, 39]",0,
['2024/1/4'],[11 27 28 29 37],"[20, 2, 14, 8, 39]",0,
['2024/1/5'],[10 11 14 21 33],"[20, 2, 14, 8, 39]",1,{14}
['2024/1/6'],[ 1 16 33 37 39],"[20, 2, 14, 8, 39]",1,{39}
['2024/1/8'],[ 7 22 35 38 39],"[20, 2, 14, 8, 39]",1,{39}
['2024/1/9'],[ 9 17 19 23 27],"[20, 2, 14, 8, 39]",0,
['2024/1/10'],[ 3  6 15 19 24],"[20, 2, 14, 8, 39]",0,
['2024/1/11'],[15 23 34 36 37],"[20, 2, 14, 8, 39]",0,
['2024/1/12'],[ 1  3 12 23 31],"[20, 2, 14, 8, 39]",0,
['2024/1/13'],[14 20 27 33 38],"[20, 2, 14, 8, 39]",2,"{20, 14}"
['2024/1/15'],[ 1  3 10 11 35],"[20, 2, 14, 8, 39]",0,
['2024/1/16'],[ 2  5  9 27 29],"[20, 2, 14, 8, 39]",1,{2}
['2024/1/17'],[10 17 32 38 39],"[20, 2, 14, 8, 39]",1,{39}
['2024/1/18'],[10 27 31 32 33],"[20, 2, 14, 8, 39]",0,
['2024/1/19'],[ 2  3 13 17 35],"[20, 2, 14, 8, 39]",1,{2}
['2024/1/20'],[15 20 28 36 37],"[20, 2, 14, 8, 39]",1,{20}
['2024/1/22'],[ 3 15 17 25 36],"[20, 2, 14, 8, 39]",0,
['2024/1/23'],[ 8 16 18 19 35],"[20, 2, 14, 8, 39]",1,{8}
['2024/1/24'],[ 4 12 29 33 36],"[20, 2, 14, 8, 39]",0,
['2024/1/25'],[ 1 14 32 34 36],"[20, 2, 14, 8, 39]",1,{14}
['2024/1/26'],[ 6  9 12 22 31],"[20, 2, 14, 8, 39]",0,
['2024/1/27'],[ 1  8  9 30 35],"[20, 2, 14, 8, 39]",1,{8}
['2024/1/29'],[ 1  3 18 22 28],"[20, 2, 14, 8, 39]",0,
